2019-12-19 10:46:57.348581|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.10.2 (2019-11-20 08:39:31)
2019-12-19 10:46:57.351584|INFO    |ServerLibPriv |   |SystemInformation: Windows Server 2016 (14393) x64 (AMD or Intel) Binary: 64bit
2019-12-19 10:46:57.351584|INFO    |ServerLibPriv |   |Using hardware aes
2019-12-19 10:46:57.358590|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2019-12-19 10:46:57.359595|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2019-12-19 10:46:57.363635|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2019-12-19 10:46:57.402630|INFO    |SQL           |   |db_CreateTables() tables created
2019-12-19 10:46:57.467688|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2019-12-19 10:46:57.476697|INFO    |Accounting    |   |Licensing Information
2019-12-19 10:46:57.476697|INFO    |Accounting    |   |licensed to       : Anonymous
2019-12-19 10:46:57.476697|INFO    |Accounting    |   |type              : No License
2019-12-19 10:46:57.476697|INFO    |Accounting    |   |starting date     : Mon Jul  1 00:00:00 2019
2019-12-19 10:46:57.477699|INFO    |Accounting    |   |ending date       : Wed Jul  1 00:00:00 2020
2019-12-19 10:46:57.477699|INFO    |Accounting    |   |max virtualservers: 1
2019-12-19 10:46:57.477699|INFO    |Accounting    |   |max slots         : 32
2019-12-19 10:46:57.741936|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2019-12-19 10:47:01.423310|INFO    |              |   |Puzzle precompute time: 3863
2019-12-19 10:47:01.427259|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2019-12-19 10:47:01.429261|INFO    |VirtualSvrMgr |   |executing monthly interval
2019-12-19 10:47:01.429261|INFO    |VirtualSvrMgr |   |reset virtualserver traffic statistics
2019-12-19 10:47:01.492318|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2019-12-19 10:47:01.493319|INFO    |Query         |   |listening for query ssh on 0.0.0.0:10022, [::]:10022
2019-12-19 10:47:01.494320|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, ::1/128, 
